stock_id,n_val_rows,MAE,RMSE,corr,directional_accuracy,MAE_zero_baseline,MAE_reduction_vs_zero_pct,mean_spread,mean_matched_size,mean_realized_vol,mean_abs_imbalance_ratio,n_obs
83,3960,5.137083904333115,7.126648538450248,0.028141268251391193,0.4845959595959596,5.096180420527525,-0.8026302138132587,0.0002452105519480514,137789539.09024295,0.00032129057855951183,0.16395220551000653,18480
84,3960,4.0839015749128125,5.560106547656038,0.07651757017904696,0.5444444444444444,4.115662790301011,0.7717156872775617,0.0003512396645021637,264869704.86393294,0.0003668769793459303,0.15211462946802806,18480
85,3960,9.645660071460275,13.089256782580891,0.2640525302351748,0.5898989898989899,10.004706008302776,3.5887704900527106,0.001194156601731601,25164945.019445885,0.0007806652339542466,0.5423511885167147,18480
86,3960,12.522147326384816,17.506631749603592,0.09702005032030744,0.527020202020202,12.558817875735857,0.2919904541484687,0.0008636040043290036,10856309.213027056,0.0008092578897858654,0.49694961066732285,18480
87,3960,7.617584499072695,10.330465214923262,0.15959685059518838,0.5464646464646464,7.7201004703113645,1.3279098067817603,0.000549925108225109,10464915.89484686,0.0005171946780866783,0.2622497741348826,18480
88,3960,5.07504940969696,7.152009758974569,0.13794549533844458,0.5757575757575758,5.19074108119697,2.228808366479572,0.00029768322510822473,107004532.04211256,0.0003842930307262321,0.1886507678299518,18480
89,3960,7.50727123830517,10.073700142654836,0.16312151720289322,0.5633838383838384,7.663562139414898,2.039402803376512,0.0005993627705627709,16449365.151083335,0.0005075187795911317,0.2646890538618252,18480
90,3960,5.229108855761976,7.034064728981909,0.24221661226879168,0.5901515151515152,5.425544848879799,3.6205763400588333,0.0005952946969696977,7819276.167948051,0.00041637810166105085,0.22573627889339132,18480
91,3960,7.893272699639744,10.906413436635725,0.12215256580319939,0.5194444444444445,7.907790671687627,0.18359074804371897,0.0003865627164502153,21569085.958279762,0.0004593459578042166,0.2803312598415265,18480
92,3960,13.254966312758798,17.545491133403914,0.3937489996361516,0.6565656565656566,14.381867310019949,7.8355680313920795,0.0019000836038961047,5816366.092065476,0.0010026349630703995,0.3056039899306824,18480
93,3960,7.057697021895361,14.307494641252852,-0.15116209652592458,0.5515151515151515,7.089912001005808,0.45437770039848896,0.00026618111471861535,6632768.739176949,0.00033664668753925536,0.1721656825789584,18480
94,3960,7.966154540880616,10.643679302034178,0.2753254915837186,0.591919191919192,8.37572535692904,4.889974283953755,0.0010885746212121218,5360529.665365259,0.000613526029288398,0.22981411857415526,18480
95,3960,5.082552149751351,6.716396778070471,0.16199175266149554,0.5464646464646464,5.150245596421212,1.314373177017033,0.0001537642857142862,135394805.7430866,0.0004291416524663096,0.20290161361047254,18480
96,3960,7.517354780802213,10.151425817027866,0.07810014953319483,0.5414141414141415,7.5553444828787875,0.502818927219837,0.00024314713203463188,47961080.04873214,0.0004812276832776516,0.26537229599328327,18480
97,3960,6.963906808748089,9.664039864970935,0.20078081801210343,0.571969696969697,7.137237322545454,2.428537905694135,0.0006968192640692647,6583859.565295995,0.00045952126941263316,0.2632084617472876,18480
98,3960,6.578588739351288,9.136028789618424,0.08029237005407276,0.49595959595959593,6.561389021594949,-0.26213531463735135,0.0009254296536796546,2957563.4465714283,0.00032263939081548815,0.21971621150367743,18480
99,3960,6.862378906314325,9.679486245497179,0.12108192878151446,0.5462121212121213,6.951748576302526,1.2855710906008493,0.00036505552238805846,18754886.766670287,0.00034640848659679214,0.23808266194268773,18425
100,3960,10.973873997821865,16.05146674151777,0.07844422559628096,0.4909090909090909,10.893860390637627,-0.7344835009360244,0.0010524610389610399,4824262.068257576,0.0006212326028167534,0.3552495637445263,18480
101,3960,8.782202661175372,11.995759879383806,0.391566126850263,0.6257575757575757,9.343777187611868,6.010144668058235,0.0022291397557666214,5090993.396304478,0.0007926290809649996,0.31710047660983204,18480
102,3960,8.921000843556792,12.20523139271962,0.1712382925666368,0.5477272727272727,9.043012158059847,1.349233113595995,0.0006374181818181819,14487972.573317073,0.0005801971742123166,0.2787719886858478,2255
103,3960,5.879932229154852,7.622911354577237,0.18359723066204592,0.5426767676767676,5.954877291768939,1.2585492352240353,0.0005351096861471874,22417270.605050866,0.0005129642084754442,0.3087870628405033,18480
104,3960,4.463345719868576,5.9931385697161375,0.1375232632817643,0.5474747474747474,4.5151880579424235,1.1481767184127512,0.00024348560606060756,26825675.63465693,0.00027785029198876363,0.1769223660256931,18480
105,3960,3.659174380272554,4.875289379837092,0.14233051411910777,0.5522727272727272,3.702032296288889,1.1576861730595367,0.0001670628246753251,49955075.97139719,0.00023262590085682013,0.20491802420300023,18480
106,3960,4.787786900226302,6.876214639313178,0.12448899240943745,0.5545454545454546,4.847841126309343,1.2387828833153296,0.000383452002164502,8926558.398661796,0.00035290978420061785,0.20140408522599354,18480
107,3960,8.556625471930316,11.97967431175194,0.27161984126927646,0.5992424242424242,8.93595107063106,4.244938179523355,0.0011143051406926408,6707510.143642316,0.000619292770197899,0.25181228586299154,18480
108,3960,7.351871792661364,9.78189446873991,0.25847219663208926,0.5964646464646465,7.627328998733081,3.611450431959479,0.0009293423160173166,14745396.896023808,0.0006161400101157607,0.22586037737900758,18480
109,3960,4.544746002670534,6.2992065228583405,0.12170875331406521,0.5411616161616162,4.58633177115101,0.9067326690593852,0.00031069107142857056,42104753.62601732,0.00027805964277729714,0.18810578951827375,18480
110,3960,4.447502757434979,5.877164531137069,0.15877514110191382,0.5305555555555556,4.485632134419192,0.8500335257463176,0.00018823885281385295,71543431.9774145,0.0002923341973305513,0.28692458340103966,18480
111,3960,8.311163575965283,10.917154989677927,0.12260187275366866,0.523989898989899,8.368306844659344,0.6828534105501829,0.0005340749999999998,2898624.9985557357,0.0005068950823434222,0.25218050766714895,18480
112,3960,3.33947765752623,4.4609641518436245,0.11544843788864044,0.5351010101010101,3.3489667397345957,0.283343578656077,8.347083333333293e-05,892312302.735322,0.00033722568032731437,0.11326014099996327,18480
113,3960,5.413697275660517,7.020224153793347,0.20598355307008862,0.5618686868686869,5.499230786561869,1.5553722733434858,0.0005298030303030304,23846316.08803193,0.0004273709186453223,0.25029164190484293,18480
114,3960,7.854563213507708,11.010317603032846,0.20352062598618653,0.5757575757575758,8.075526120130554,2.736204469353806,0.0007110887445887445,8978216.302639069,0.0004655875230036456,0.27953776709083844,18480
115,3960,6.000513943069141,8.521635520952724,0.26734933107196424,0.5873737373737373,6.274714169927525,4.36992378350122,0.0006782568722943722,28616038.142582793,0.0004999526119636038,0.16039077106710856,18480
116,3960,4.561002990238156,6.195606394905872,0.2588897012029341,0.5931818181818181,4.731395626652778,3.6013187198882823,0.0004906414502164498,14999910.187944265,0.0003691634155988379,0.19413361332856371,18480
117,3960,5.848681367259983,7.889460089554687,0.07043287660737331,0.5196969696969697,5.8533468055893945,0.07970548276681774,0.0007981549783549799,4926386.861450217,0.00020586334013208865,0.3012756546401123,18480
118,3960,7.423670290510839,9.743781853409521,0.3130799492917482,0.6128787878787879,7.830781168299242,5.1988539717656685,0.0011015177489177486,24648646.274145562,0.0006532970897992014,0.2539261265054839,18480
119,3960,6.907925082135126,9.280347719103318,0.24871827051397685,0.5946969696969697,7.17256993042298,3.6896795828416167,0.0008798550324675323,10894596.70488474,0.0005427708381547425,0.3976748644054163,18480
120,3960,5.5153555577031685,7.545171074368715,0.08410275082194302,0.5267676767676768,5.535656302329545,0.3667269699860747,0.00030198885281385225,10799909.257752705,0.0002954705744366829,0.22404092445214052,18480
121,3960,5.036784371919216,6.777551293377242,0.13182156267156922,0.532070707070707,5.06612568209495,0.5791666456170577,0.0002811544372294363,32751369.639579006,0.0002483980591675824,0.20747590565326937,18480
122,3960,5.972736026938336,7.949030383432814,0.07913505069700845,0.5252525252525253,5.99570783006591,0.38313746731252724,0.0006156140692640689,10616445.750334416,0.00034963214079001306,0.25208787525921095,18480
123,3960,4.377957692764489,6.019050568715322,0.12030878917485446,0.5328282828282829,4.390631960619444,0.2886661411986692,0.00016703327922077912,56413185.16912067,0.0002462925579257151,0.19078138989221718,18480
124,3960,7.670971047253587,10.656731663518029,0.09615128152640044,0.5494949494949495,7.727032804408333,0.7255276193827328,0.00046793836580086534,4936294.473097403,0.0004680996434636635,0.30184103617512403,18480
125,3960,7.835446813230565,10.911364121907473,0.24625729574386987,0.5873737373737373,8.130503125178787,3.629004348260851,0.00101635643939394,8984371.767231602,0.0005448983724123809,0.46972950324885276,18480
126,3960,5.16499161674141,6.85830103848115,0.12102381142015485,0.5262626262626262,5.212308332259595,0.9077881142475155,0.00017501011904761906,78235956.45872727,0.0003804226431318566,0.182146758233262,18480
127,3960,9.989393540578691,13.630584319982326,0.19378175681600107,0.5626262626262626,10.182108089031313,1.892678282017301,0.000876349080086581,15474955.2859908,0.0006332148377493687,0.30861648805978587,18480
128,3960,5.8718684658878235,7.968535401091251,0.11837139636184511,0.5282828282828282,5.880919825178788,0.15391060514397137,0.00027538549783549744,13292771.146612553,0.0003585841610567909,0.2568694403049149,18480
129,3960,11.226021250205877,16.405424343337025,0.0737984222409963,0.5262626262626262,11.254553558385354,0.2535179030555011,0.0009292274891774878,3864762.315460498,0.0007231182512885113,0.3542866546498073,18480
130,3960,3.6906369981352247,4.909889128094369,0.13775331126877252,0.5553030303030303,3.724636149991667,0.9128180710085807,0.00015291704545454638,60022522.645550326,0.00027126741097561617,0.19313168284214977,18480
131,3960,5.39629501661804,7.4817806892240535,0.17409369935049385,0.5593434343434344,5.49590241449899,1.8123938594355566,0.0003123397014925372,13759391.493077341,0.0003258530979196996,0.2221029554097608,18480
132,3960,5.040276356700686,6.75913040443071,0.21348732585673924,0.575,5.154576415831818,2.217448145303845,0.00043452824675324744,15496466.674902057,0.0003607180918077152,0.22027210511895323,18480
133,3960,4.167160821372465,5.774281893013975,0.2330112213686608,0.591919191919192,4.339036917609091,3.9611577292440643,0.0004960742965367959,48088690.77560227,0.00043242020982437325,0.15814566099835253,18480
134,3960,6.395363344001708,8.940153228547128,0.09334904753109982,0.5345959595959596,6.430884501164141,0.5523525909383579,0.0008651754329004324,10287191.570583334,0.0002909082203159674,0.263548269682299,18480
135,3960,8.852006776161936,12.087133025372394,0.06936963027058696,0.503030303030303,8.842250456482324,-0.11033751789353077,0.0007051919749216306,5248951.833226332,0.0005493461071341021,0.32954276491188433,7975
136,3960,6.16176118811059,8.383693264687727,0.17727023635434652,0.5411616161616162,6.242407092521717,1.2919039597359818,0.000557622510822511,3828271.924928571,0.00041366955169291626,0.23603260125562542,18480
137,3960,5.5219728493849205,7.716529362829004,0.14297241764498822,0.5467171717171717,5.589846255398485,1.2142267052159936,0.0003482341991341993,17840288.897590365,0.00035946627705270317,0.24152064715717564,18480
138,3960,7.879588296247272,10.735778385447233,0.21580690279650147,0.5734848484848485,8.12367386692904,3.004620503974506,0.001285711634199131,1277378.338819805,0.0005660784985738773,0.2280645671210437,18480
139,3960,6.26488569739163,8.48914941658511,0.09461522298275753,0.543939393939394,6.3265855555050505,0.9752473521792875,0.0003362011904761904,19655007.192217533,0.0004077031201464127,0.3973559411555346,18480
140,3960,4.391686640454891,5.9665747175835175,0.17244226863393436,0.5654040404040404,4.454680465786868,1.4141042397044379,0.0001831551948051957,120914982.51176679,0.0003244847986187526,0.18385302277450075,18480
141,3960,4.927733100235142,6.595306260455718,0.12246242756002981,0.5414141414141415,4.9705395552563125,0.8612033873848384,0.00021412683982683972,83123252.66739503,0.0004192090138971752,0.15354925082105508,18480
